Product_id,Review_rating,clean_review
344, 5.0 out of 5 stars, satisfactory shoes  excellent
344, 5.0 out of 5 stars, must go
344, 1.0 out of 5 stars, poor quality of sole
344, 3.0 out of 5 stars, not wholly satisfied
345,1.0 out of 5 stars,worst product never buy on amazon
345, 5.0 out of 5 stars, this is very very nice  amazing  shoes awesome
345, 5.0 out of 5 stars, nice shoes but i get defective product
345, 5.0 out of 5 stars, good product
345, 2.0 out of 5 stars, bekaar
345, 4.0 out of 5 stars, request plz improve lase quality
345, 5.0 out of 5 stars, good product
345, 5.0 out of 5 stars, highly recommended
345, 5.0 out of 5 stars, product is good but packaging was very poor
345, 4.0 out of 5 stars, good quality product
346,4.0 out of 5 stars,average
346, 5.0 out of 5 stars, quality
346, 1.0 out of 5 stars, duplicate product
346, 5.0 out of 5 stars, its a good buy specially if you get it at discounted rate
346, 4.0 out of 5 stars, nice
346, 4.0 out of 5 stars, good purchase
346, 4.0 out of 5 stars, authentic woodland product
346, 4.0 out of 5 stars, side paisting not good
346, 5.0 out of 5 stars, good to go
346, 5.0 out of 5 stars, woodland 
347,5.0 out of 5 stars, excellent
347, 5.0 out of 5 stars, satisfaction
347, 4.0 out of 5 stars, its heavy but best on this prize and front side is too hard
347, 5.0 out of 5 stars, satisfactory
347, 5.0 out of 5 stars, great quality stuff highly recommended
347, 5.0 out of 5 stars, good
347, 5.0 out of 5 stars, nice quality
347, 1.0 out of 5 stars, it was goo
348,1.0 out of 5 stars,product material not upto the mark is this original product from hush pappies
348, 1.0 out of 5 stars, delivered old used shoes
348, 1.0 out of 5 stars, product doesnt look same as shown in the picture
348, 4.0 out of 5 stars, good product only problem is shoelace
348, 3.0 out of 5 stars, show sole is of poor quality
348, 5.0 out of 5 stars, great formal shoes ever i bought on amazon
348, 3.0 out of 5 stars, now i am happy
348, 1.0 out of 5 stars, very bad experience
348, 3.0 out of 5 stars, original but old stock
348, 2.0 out of 5 stars, its not a great product
349,1.0 out of 5 stars,low quality product
349, 5.0 out of 5 stars, great buy for 
349, 4.0 out of 5 stars, value buy
349, 4.0 out of 5 stars, elegant look
349, 1.0 out of 5 stars, worst experince amazon
349, 5.0 out of 5 stars, worth the money
349, 5.0 out of 5 stars, bestbuyfromreebok
349, 4.0 out of 5 stars, good go for it
349, 4.0 out of 5 stars, not perfact not to bad just what you need
349, 1.0 out of 5 stars, fake
350,3.0 out of 5 stars,size issue
350, 5.0 out of 5 stars, awesome 
350, 1.0 out of 5 stars, bad product
351,5.0 out of 5 stars,unbeatable product to other brand
351, 5.0 out of 5 stars, very good product
351, 3.0 out of 5 stars, cost is more quality is low
351, 4.0 out of 5 stars, size uk users read my review
351, 4.0 out of 5 stars, good product
351, 5.0 out of 5 stars, awesome products
351, 4.0 out of 5 stars, good but order next larger size
351, 4.0 out of 5 stars, sparx shoes
351, 4.0 out of 5 stars, a comfortable shoe
351, 2.0 out of 5 stars, size
352,4.0 out of 5 stars,
352, 5.0 out of 5 stars, good design
352, 4.0 out of 5 stars, good product to go
352, 5.0 out of 5 stars, loved it
352, 2.0 out of 5 stars, destroy the brand value
352, 1.0 out of 5 stars, cheap quality
352, 5.0 out of 5 stars, good
352, 5.0 out of 5 stars, nice
352, 5.0 out of 5 stars, good
352, 5.0 out of 5 stars, nice
353,4.0 out of 5 stars,its ok
353, 2.0 out of 5 stars, looks like copy product
353, 3.0 out of 5 stars, nice product n dont know its original or not
353, 5.0 out of 5 stars, good quality
353, 1.0 out of 5 stars, its a duplicate product which is worst quality than st copy
353, 4.0 out of 5 stars, ek aise badaorder kare
353, 5.0 out of 5 stars, my most comfortable sneaker till date
353, 1.0 out of 5 stars, please dont buy this these are fake
353, 4.0 out of 5 stars, go for it  value for money
353, 4.0 out of 5 stars, best product in adidas in lowest price
354,2.0 out of 5 stars,red tape
354, 5.0 out of 5 stars, excellent shoe
354, 5.0 out of 5 stars, very nice product and delivery is to fast
354, 5.0 out of 5 stars, good shoe
354, 5.0 out of 5 stars, great looking shoes at this pricepoint
355,5.0 out of 5 stars,best choice
355, 4.0 out of 5 stars, valued productvalue for money
355, 5.0 out of 5 stars, light weight shoes love this product
355, 4.0 out of 5 stars, campus shoes
355, 3.0 out of 5 stars, very bad grip
355, 5.0 out of 5 stars, very comfortable  
355, 1.0 out of 5 stars, worst sole ever
355, 5.0 out of 5 stars, not for daily use
355, 3.0 out of 5 stars, your size parameters are not correct
355, 5.0 out of 5 stars, good looks  comfort
356,5.0 out of 5 stars,great shoes at a good price
356, 4.0 out of 5 stars, review about authentic article of reebok india
356, 5.0 out of 5 stars, very good
356, 5.0 out of 5 stars, amazing shoes for running very comfortable
356, 5.0 out of 5 stars, excellent
356, 1.0 out of 5 stars, duplicate  fake product
356, 5.0 out of 5 stars, perfectly fit and comfortable
356, 4.0 out of 5 stars, good shoes for walking
356, 3.0 out of 5 stars, reebok running shoe
356, 1.0 out of 5 stars, poor quality shoes
357,4.0 out of 5 stars,so far so good
357, 5.0 out of 5 stars, but a tighter grip ensures that he has a comfortable experience throughout
357, 1.0 out of 5 stars, why cheat furo
357, 4.0 out of 5 stars, nice shoe but comfort level gives shoe bite
357, 4.0 out of 5 stars, it is very comfortable
357, 3.0 out of 5 stars, you can use only for running not date today
357, 5.0 out of 5 stars, comfort and good looking
357, 5.0 out of 5 stars, colour comfort quality
357, 2.0 out of 5 stars, shoes are just ok
357, 2.0 out of 5 stars, size too small
358,5.0 out of 5 stars,
358, 1.0 out of 5 stars, complaint
358, 5.0 out of 5 stars, perfect
358, 5.0 out of 5 stars, comfortable
358, 3.0 out of 5 stars, nice
358, 4.0 out of 5 stars, good product but careful about size
358, 5.0 out of 5 stars, good till now will be reviewing later too after usage
358, 1.0 out of 5 stars, do not buy this duplicate product
358, 2.0 out of 5 stars, uncomfortable  originality is questionable  non recommendable
358, 1.0 out of 5 stars, shoe either of local make or low quality
359,5.0 out of 5 stars,solid shoes very good quality
359, 5.0 out of 5 stars, good product
360,1.0 out of 5 stars,duplicate stuff
360, 2.0 out of 5 stars, reworked products selling
360, 4.0 out of 5 stars, good product
360, 5.0 out of 5 stars, i like the shoe
360, 1.0 out of 5 stars, poor quality product
360, 1.0 out of 5 stars, very bad experience
360, 5.0 out of 5 stars, good quality product
360, 5.0 out of 5 stars, very good
360, 1.0 out of 5 stars, waste
360, 5.0 out of 5 stars, good
361,2.0 out of 5 stars,not comfortable
361, 5.0 out of 5 stars, good fit and quality 
361, 5.0 out of 5 stars, great look and design
361, 4.0 out of 5 stars, as expected
361, 5.0 out of 5 stars, nice product
361, 2.0 out of 5 stars, average
361, 2.0 out of 5 stars, verify shoe size before buy
361, 1.0 out of 5 stars, very bad
361, 5.0 out of 5 stars, quite good item with timely delivery
361, 4.0 out of 5 stars, good buy
362,5.0 out of 5 stars,amazing shoes
362, 4.0 out of 5 stars, very good product and service
362, 5.0 out of 5 stars, nice product 
362, 5.0 out of 5 stars, awesome product
362, 2.0 out of 5 stars, shoes
362, 5.0 out of 5 stars, very very good products
362, 3.0 out of 5 stars, available to safe
362, 1.0 out of 5 stars, worst shoes
363,3.0 out of 5 stars,average
363, 5.0 out of 5 stars, good quality
363, 5.0 out of 5 stars, good for value of money
363, 5.0 out of 5 stars, be recommended
363, 5.0 out of 5 stars, very much best product 
364,5.0 out of 5 stars,bacca buci shoes its brand
364, 4.0 out of 5 stars, nice
364, 4.0 out of 5 stars, good quality
364, 1.0 out of 5 stars, its hard
364, 1.0 out of 5 stars, missing piece
364, 3.0 out of 5 stars, good
364, 1.0 out of 5 stars, its too loose
364, 5.0 out of 5 stars, osm shoes 
364, 5.0 out of 5 stars, good
364, 1.0 out of 5 stars, product is not in good condition
365,1.0 out of 5 stars,poor quality
366,4.0 out of 5 stars,good product
366, 5.0 out of 5 stars, perfect shoes with good quality
366, 1.0 out of 5 stars, fitting not good
366, 5.0 out of 5 stars, nice
366, 5.0 out of 5 stars, value for money
366, 4.0 out of 5 stars, not a mesh material as it appears still good product
366, 5.0 out of 5 stars, good shoes for trekking  dirt and water resistance
366, 4.0 out of 5 stars, uk  is the size
366, 4.0 out of 5 stars, no air passage
366, 3.0 out of 5 stars, ok
367,1.0 out of 5 stars,duplicate product
367, 5.0 out of 5 stars, liked the design  light weight features
367, 4.0 out of 5 stars, received as expected
367, 5.0 out of 5 stars, comfort and look
367, 3.0 out of 5 stars, fake fake fake
367, 1.0 out of 5 stars, poor performance worn off too soon
367, 1.0 out of 5 stars, fabric is worst
367, 5.0 out of 5 stars, product quality is very good as expected
367, 5.0 out of 5 stars, just amazing
367, 5.0 out of 5 stars, reebok size shoes
368,1.0 out of 5 stars,dull black not at all as in picture
368, 1.0 out of 5 stars, average product in 
368, 1.0 out of 5 stars, very narrow shoe
368, 1.0 out of 5 stars, actual product is not same as shown in images
368, 5.0 out of 5 stars, perfect formal shoe
368, 5.0 out of 5 stars, perfect show for formals and semi formals
368, 5.0 out of 5 stars, good quality of leather
368, 1.0 out of 5 stars, not so good not so original seems like a true copy
368, 5.0 out of 5 stars, lee cooper formal shoes
368, 5.0 out of 5 stars, good
369,5.0 out of 5 stars,superb n comfortable pairs 
369, 5.0 out of 5 stars, perfect
369, 5.0 out of 5 stars, its good one
369, 5.0 out of 5 stars, cozy and comfortable buy atleast  size higher
369, 1.0 out of 5 stars, makes embarrassing noise on tiles floor
369, 3.0 out of 5 stars, great for running
369, 5.0 out of 5 stars, you can go for them wont regret it
369, 5.0 out of 5 stars, nice
369, 5.0 out of 5 stars, pakka grand shoes
369, 5.0 out of 5 stars, high quality  good looking product
370,3.0 out of 5 stars,not as shown in picture
370, 2.0 out of 5 stars, got better no best
370, 5.0 out of 5 stars, great quality
370, 2.0 out of 5 stars, its too small
370, 3.0 out of 5 stars, campus  quality
370, 5.0 out of 5 stars, comfortable and trendy
370, 1.0 out of 5 stars, worst product
370, 5.0 out of 5 stars, nice
370, 5.0 out of 5 stars, value for money
370, 5.0 out of 5 stars, comfert
371,3.0 out of 5 stars,loose stitching
371, 3.0 out of 5 stars, looks good but quality is not that great
371, 1.0 out of 5 stars, poor quality
371, 1.0 out of 5 stars, defect
371, 5.0 out of 5 stars, thak you amazon
372,2.0 out of 5 stars,good but needs replacement due to oversized
372, 5.0 out of 5 stars, excellent
372, 1.0 out of 5 stars, work on the show sole
372, 5.0 out of 5 stars, original product at  discount
372, 1.0 out of 5 stars, product vs price
372, 2.0 out of 5 stars, looks not real
372, 5.0 out of 5 stars, awesome
372, 5.0 out of 5 stars, if its formals it must be red tape
372, 2.0 out of 5 stars, not ok
372, 5.0 out of 5 stars, good quality product
373,5.0 out of 5 stars,best price and quality
373, 3.0 out of 5 stars, product soul is different
373, 4.0 out of 5 stars, overall good product and perfect fit and comfortable
373, 4.0 out of 5 stars, quality product
373, 5.0 out of 5 stars, best product
373, 5.0 out of 5 stars, excellent purchase
373, 4.0 out of 5 stars, gives a good look
373, 4.0 out of 5 stars, nice and costeffective
373, 4.0 out of 5 stars, one good shoe on e comm site
373, 4.0 out of 5 stars, good
374,4.0 out of 5 stars,great deal
374, 5.0 out of 5 stars, very good quality
374, 5.0 out of 5 stars, good product
374, 5.0 out of 5 stars, nice and fitgood product
374, 5.0 out of 5 stars, comfortable
374, 5.0 out of 5 stars, very very good product thanks campus and amazon
374, 4.0 out of 5 stars, best in thish price
374, 5.0 out of 5 stars, comfortable shoes i like it
374, 3.0 out of 5 stars, not good aur not bad
374, 5.0 out of 5 stars, it it so good
375,5.0 out of 5 stars,i love this shoes
375, 4.0 out of 5 stars, good shoes but not for daily runner
375, 5.0 out of 5 stars, super comfortable
375, 4.0 out of 5 stars, go crazy go fit
375, 5.0 out of 5 stars, attractions 
375, 5.0 out of 5 stars, value for money
375, 5.0 out of 5 stars, excellent quality and comfort by campus
375, 5.0 out of 5 stars, good product
375, 1.0 out of 5 stars, very bed shoes
375, 5.0 out of 5 stars, viry nice
376,5.0 out of 5 stars,loved it 
377,1.0 out of 5 stars,product material not upto the mark is this original product from hush pappies
377, 1.0 out of 5 stars, delivered old used shoes
377, 1.0 out of 5 stars, product doesnt look same as shown in the picture
377, 4.0 out of 5 stars, good product only problem is shoelace
377, 3.0 out of 5 stars, show sole is of poor quality
377, 5.0 out of 5 stars, great formal shoes ever i bought on amazon
377, 3.0 out of 5 stars, now i am happy
377, 1.0 out of 5 stars, very bad experience
377, 3.0 out of 5 stars, original but old stock
377, 2.0 out of 5 stars, its not a great product
378,1.0 out of 5 stars, complaints outside finishing is neet but inside is not good bought for using promo code compare to product 
378, 1.0 out of 5 stars, looks like it has been stored in a damp place for 
378, 2.0 out of 5 stars, donot blindly buy brands onlinejust for the sake of discountnot recommended
378, 1.0 out of 5 stars, a duplicate product
378, 4.0 out of 5 stars, somewhat satisfied
378, 1.0 out of 5 stars, doesnt seem to be an orginal product dont buy
378, 1.0 out of 5 stars, comfort
378, 1.0 out of 5 stars, not recommended
378, 2.0 out of 5 stars, not comfortable
378, 2.0 out of 5 stars,  tip of the left shoe was open for a good half an inch or so
379,5.0 out of 5 stars,awesome shoes
379, 5.0 out of 5 stars, good
379, 1.0 out of 5 stars, narrow in front cant use at all lying new in shelf
379, 5.0 out of 5 stars, gorgeous
379, 1.0 out of 5 stars, unfit fake
379, 2.0 out of 5 stars, too small
380,5.0 out of 5 stars,excellent shoes for the price
380, 3.0 out of 5 stars, offline shopping suggested
380, 2.0 out of 5 stars, image and actual color difference exists
380, 4.0 out of 5 stars, perfect fit and great comfort
380, 5.0 out of 5 stars, genuine leather hush puppies no questions at all
380, 1.0 out of 5 stars, fake branding never buy online
380, 5.0 out of 5 stars, satisfactory shoes  excellent
380, 5.0 out of 5 stars, must go
380, 1.0 out of 5 stars, poor quality of sole
380, 3.0 out of 5 stars, not wholly satisfied
381,4.0 out of 5 stars,awesome
382,1.0 out of 5 stars,its not original its a duplicatest copy
382, 1.0 out of 5 stars, it is duplicate and also thick quality
382, 3.0 out of 5 stars, box is damaged all over shoe is ok average for the price
382, 5.0 out of 5 stars, amazing
382, 4.0 out of 5 stars, the best gym shoes money could buy under 
382, 4.0 out of 5 stars, a must buy for all puma lovers 
382, 1.0 out of 5 stars, duplicate puma
382, 1.0 out of 5 stars, quality was poor for brand puma
382, 5.0 out of 5 stars, worth product
382, 5.0 out of 5 stars, lovely purchase
383,5.0 out of 5 stars,value for money and comfort
383, 5.0 out of 5 stars, great product
383, 3.0 out of 5 stars, this product is not exchange andwe have waited since week
383, 5.0 out of 5 stars, light weight  excellent for regular wear or walking
383, 5.0 out of 5 stars, good buy
383, 3.0 out of 5 stars, verified purchase
384,1.0 out of 5 stars,duplicate dont buy
