Product_id,Review_rating,clean_review,Emotion,Sentiment_Score
237, 5.0 out of 5 stars, good running shoes ,POSITIVE,0.9998379945755005
237, 5.0 out of 5 stars, confirtable and worst product,NEGATIVE,0.9998058676719666
237, 4.0 out of 5 stars, superb quality product,POSITIVE,0.9998708963394165
237, 4.0 out of 5 stars, comfortable and good quality,POSITIVE,0.9998763799667358
237, 5.0 out of 5 stars, fit and comfortable,POSITIVE,0.9998718500137329
237, 5.0 out of 5 stars, great shoes,POSITIVE,0.9998564720153809
237, 5.0 out of 5 stars, great product,POSITIVE,0.9998695850372314
237, 5.0 out of 5 stars, power always makes the different,POSITIVE,0.9998509883880615
238,3.0 out of 5 stars,no as expected,NEGATIVE,0.9839238524436951
238, 5.0 out of 5 stars, nice shoe,POSITIVE,0.999828577041626
238, 4.0 out of 5 stars, good shoes for daily routine ,POSITIVE,0.9995449185371399
238, 5.0 out of 5 stars, power got power,POSITIVE,0.9998385906219482
238, 1.0 out of 5 stars, worst shoe ever i have seen in the life by power,NEGATIVE,0.9996228218078613
238, 5.0 out of 5 stars, good,POSITIVE,0.9998161196708679
238, 5.0 out of 5 stars, very nice,POSITIVE,0.9998563528060913
238, 4.0 out of 5 stars, dont wait just grab one for yourself,NEGATIVE,0.9925940632820129
238, 3.0 out of 5 stars, slim not for broad footed,NEGATIVE,0.9644928574562073
238, 5.0 out of 5 stars, comfortable to wear,POSITIVE,0.9997490048408508
239,4.0 out of 5 stars,paisa vasool,NEGATIVE,0.9678383469581604
239, 1.0 out of 5 stars, received damagedtorn shoes  no additional amazon packing was used,NEGATIVE,0.9984824061393738
239, 4.0 out of 5 stars, nice buy,POSITIVE,0.9998329877853394
239, 1.0 out of 5 stars, waste of money you will regret of buying this,NEGATIVE,0.9998018145561218
239, 2.0 out of 5 stars, disappointed,NEGATIVE,0.9997841715812683
239, 5.0 out of 5 stars,  no,NEGATIVE,0.9964459538459778
239, 4.0 out of 5 stars, good product for small usage not for long usage,POSITIVE,0.9968658089637756
239, 5.0 out of 5 stars, nice shoe and fit to wear,POSITIVE,0.9998206496238708
239, 4.0 out of 5 stars, good product,POSITIVE,0.9998588562011719
239, 4.0 out of 5 stars, nice ,POSITIVE,0.9998552799224854
240,4.0 out of 5 stars,good quality product best for its price,POSITIVE,0.9997507929801941
240, 4.0 out of 5 stars, love it,POSITIVE,0.9998753070831299
240, 5.0 out of 5 stars, a comfortable shoe,POSITIVE,0.999836802482605
240, 5.0 out of 5 stars, soft and light weight updated review after  month use ,POSITIVE,0.9210358262062073
240, 5.0 out of 5 stars, amazing quality,POSITIVE,0.9998830556869507
240, 2.0 out of 5 stars, theyre old people shoes,NEGATIVE,0.9282519221305847
240, 5.0 out of 5 stars, liked the product ,POSITIVE,0.9997878670692444
240, 2.0 out of 5 stars, not comfortable if worn throughout the day,NEGATIVE,0.9989697933197021
240, 4.0 out of 5 stars, good but not suitable in rain,NEGATIVE,0.9399233460426331
240, 5.0 out of 5 stars, absolute value for money ,POSITIVE,0.9990954399108887
241,5.0 out of 5 stars,quality product in very affordable price,POSITIVE,0.9986183643341064
241, 1.0 out of 5 stars, worst product dont buy,NEGATIVE,0.9998133778572083
241, 4.0 out of 5 stars, nice product at this price,POSITIVE,0.9998177886009216
241, 4.0 out of 5 stars, best shoes for running or jogging pocket friendly and used as for site engg also,POSITIVE,0.9138304591178894
241, 5.0 out of 5 stars, super lightweight and comfortable,POSITIVE,0.9996954202651978
241, 1.0 out of 5 stars, not meet to my expectation,NEGATIVE,0.999258816242218
241, 4.0 out of 5 stars, attractive light weight,POSITIVE,0.9998509883880615
241, 4.0 out of 5 stars, product slightly differs,POSITIVE,0.9877249598503113
241, 1.0 out of 5 stars, receiving a different style,POSITIVE,0.9981739521026611
241, 4.0 out of 5 stars, good product but price is high n didnt like the sole of shoe,NEGATIVE,0.8649916052818298
242,1.0 out of 5 stars,not comfortable bought at  size black,NEGATIVE,0.9997045397758484
242, 1.0 out of 5 stars, sole got removed,NEGATIVE,0.9741132259368896
242, 5.0 out of 5 stars, good quality,POSITIVE,0.9998551607131958
243,3.0 out of 5 stars,comfortable,POSITIVE,0.9998550415039062
243, 4.0 out of 5 stars, nice shoes,POSITIVE,0.9998557567596436
243, 1.0 out of 5 stars, please order one size shorter,NEGATIVE,0.9976438879966736
243, 3.0 out of 5 stars, product size is large rest everything is fine,POSITIVE,0.9994986057281494
243, 4.0 out of 5 stars, value for money,POSITIVE,0.9977725148200989
243, 4.0 out of 5 stars, nice shoes,POSITIVE,0.9998557567596436
243, 3.0 out of 5 stars, good fit  quality but sweaty,POSITIVE,0.9916576743125916
243, 5.0 out of 5 stars, good,POSITIVE,0.9998161196708679
243, 4.0 out of 5 stars, best product,POSITIVE,0.9998190999031067
243, 5.0 out of 5 stars, nice product,POSITIVE,0.9998539686203003
244,5.0 out of 5 stars,absolute killer and worth the price,POSITIVE,0.9997668862342834
244, 5.0 out of 5 stars, everything perfect,POSITIVE,0.9998714923858643
244, 5.0 out of 5 stars, must buy,POSITIVE,0.9820495247840881
244, 2.0 out of 5 stars, one shoe was missing ,NEGATIVE,0.9981702566146851
244, 3.0 out of 5 stars, low price low quality,NEGATIVE,0.9997684359550476
244, 5.0 out of 5 stars, perfect fit light and cosy,POSITIVE,0.9998113512992859
244, 5.0 out of 5 stars, awesome shoescomfort nearly to skechers,POSITIVE,0.9991920590400696
244, 5.0 out of 5 stars, goid,NEGATIVE,0.7087023854255676
244, 5.0 out of 5 stars, very good to use for running,POSITIVE,0.999751627445221
244, 4.0 out of 5 stars, the front section is very much lower giving more pressure on the front part of the foot,NEGATIVE,0.9987403750419617
245,4.0 out of 5 stars,worth every penny,POSITIVE,0.9996492862701416
245, 5.0 out of 5 stars, superb fantastic mind blowing purchase,POSITIVE,0.9998857975006104
245, 4.0 out of 5 stars, as it is seen in a image,POSITIVE,0.9370616674423218
245, 5.0 out of 5 stars, awesome product at this price range,POSITIVE,0.9998718500137329
245, 4.0 out of 5 stars, shoe fitment not good,NEGATIVE,0.9997128844261169
245, 4.0 out of 5 stars,  years use exprience bourge shoe brand its good,POSITIVE,0.998333752155304
245, 4.0 out of 5 stars, one size higher,POSITIVE,0.999016523361206
245, 5.0 out of 5 stars, perfect shoes for everyone must buy,POSITIVE,0.9998206496238708
245, 5.0 out of 5 stars, satisfied with the product,POSITIVE,0.9996041655540466
245, 3.0 out of 5 stars, ok not bad quality not expect level,POSITIVE,0.9984951019287109
246,3.0 out of 5 stars,order  size smaller doesnt fit as expected,NEGATIVE,0.999695897102356
246, 5.0 out of 5 stars, nice one,POSITIVE,0.9998481273651123
246, 3.0 out of 5 stars, not even good for a small walk,NEGATIVE,0.9997835755348206
246, 5.0 out of 5 stars, value for money,POSITIVE,0.9977725148200989
246, 2.0 out of 5 stars, not expected cheap materials,NEGATIVE,0.940535306930542
246, 5.0 out of 5 stars, comfortable and easy to use,POSITIVE,0.9998637437820435
246, 4.0 out of 5 stars, its ok,POSITIVE,0.9997120499610901
246, 4.0 out of 5 stars, four stars,POSITIVE,0.9994032382965088
246, 5.0 out of 5 stars, awesome product must buy,POSITIVE,0.9998593330383301
246, 5.0 out of 5 stars, nice,POSITIVE,0.9998552799224854
247,5.0 out of 5 stars,good shoes  elastic material  just buy,POSITIVE,0.9991587400436401
247, 1.0 out of 5 stars, shoes good for narrow toes,POSITIVE,0.9922493696212769
247, 5.0 out of 5 stars, amazing quality,POSITIVE,0.9998830556869507
247, 4.0 out of 5 stars, good for walks,POSITIVE,0.9997701048851013
247, 5.0 out of 5 stars, comfortable and light weight,POSITIVE,0.9998300075531006
247, 4.0 out of 5 stars, looks old,NEGATIVE,0.9997362494468689
247, 5.0 out of 5 stars, fitting as expected good and simple to wear,POSITIVE,0.9992383718490601
247, 3.0 out of 5 stars, looks waise awesome but you feel missing the experience of reebok shoe,NEGATIVE,0.9975484013557434
247, 4.0 out of 5 stars, very comfortable for walk,POSITIVE,0.9997748732566833
247, 5.0 out of 5 stars, fantastic ,POSITIVE,0.9998743534088135
248,4.0 out of 5 stars,light weight joggers shoes,POSITIVE,0.9901459813117981
248, 4.0 out of 5 stars, comfortable shoes,POSITIVE,0.9998314380645752
248, 4.0 out of 5 stars, val,POSITIVE,0.9906630516052246
248, 5.0 out of 5 stars, awsm product,NEGATIVE,0.9524852633476257
248, 5.0 out of 5 stars, fitment correct with ease of use,POSITIVE,0.9996410608291626
248, 5.0 out of 5 stars, best product by best company for best buyers,POSITIVE,0.9993672966957092
248, 5.0 out of 5 stars, feet soft feelings,NEGATIVE,0.7041476368904114
248, 1.0 out of 5 stars, poor quality,NEGATIVE,0.9997573494911194
248, 1.0 out of 5 stars, not worth purchasing,NEGATIVE,0.9997784495353699
248, 4.0 out of 5 stars, light  styles,POSITIVE,0.9997754693031311
249,3.0 out of 5 stars,order  size smaller doesnt fit as expected,NEGATIVE,0.999695897102356
249, 5.0 out of 5 stars, nice one,POSITIVE,0.9998481273651123
249, 3.0 out of 5 stars, not even good for a small walk,NEGATIVE,0.9997835755348206
249, 5.0 out of 5 stars, value for money,POSITIVE,0.9977725148200989
249, 2.0 out of 5 stars, not expected cheap materials,NEGATIVE,0.940535306930542
249, 5.0 out of 5 stars, comfortable and easy to use,POSITIVE,0.9998637437820435
249, 4.0 out of 5 stars, its ok,POSITIVE,0.9997120499610901
249, 4.0 out of 5 stars, four stars,POSITIVE,0.9994032382965088
249, 5.0 out of 5 stars, awesome product must buy,POSITIVE,0.9998593330383301
249, 5.0 out of 5 stars, nice,POSITIVE,0.9998552799224854
250,5.0 out of 5 stars,good shoes  elastic material  just buy,POSITIVE,0.9991587400436401
250, 1.0 out of 5 stars, shoes good for narrow toes,POSITIVE,0.9922493696212769
250, 5.0 out of 5 stars, amazing quality,POSITIVE,0.9998830556869507
250, 4.0 out of 5 stars, good for walks,POSITIVE,0.9997701048851013
250, 5.0 out of 5 stars, comfortable and light weight,POSITIVE,0.9998300075531006
250, 4.0 out of 5 stars, looks old,NEGATIVE,0.9997362494468689
250, 5.0 out of 5 stars, fitting as expected good and simple to wear,POSITIVE,0.9992383718490601
250, 3.0 out of 5 stars, looks waise awesome but you feel missing the experience of reebok shoe,NEGATIVE,0.9975484013557434
250, 4.0 out of 5 stars, very comfortable for walk,POSITIVE,0.9997748732566833
250, 5.0 out of 5 stars, fantastic ,POSITIVE,0.9998743534088135
251,4.0 out of 5 stars,light weight joggers shoes,POSITIVE,0.9901459813117981
251, 4.0 out of 5 stars, comfortable shoes,POSITIVE,0.9998314380645752
251, 4.0 out of 5 stars, val,POSITIVE,0.9906630516052246
251, 5.0 out of 5 stars, awsm product,NEGATIVE,0.9524852633476257
251, 5.0 out of 5 stars, fitment correct with ease of use,POSITIVE,0.9996410608291626
251, 5.0 out of 5 stars, best product by best company for best buyers,POSITIVE,0.9993672966957092
251, 5.0 out of 5 stars, feet soft feelings,NEGATIVE,0.7041476368904114
251, 1.0 out of 5 stars, poor quality,NEGATIVE,0.9997573494911194
251, 1.0 out of 5 stars, not worth purchasing,NEGATIVE,0.9997784495353699
251, 4.0 out of 5 stars, light  styles,POSITIVE,0.9997754693031311
252,5.0 out of 5 stars,very good shoes,POSITIVE,0.999870777130127
252, 5.0 out of 5 stars, one of the best shoe at this price,POSITIVE,0.9998018145561218
252, 5.0 out of 5 stars, quality of product,POSITIVE,0.9991797804832458
252, 1.0 out of 5 stars, pathetic product,NEGATIVE,0.99980229139328
252, 3.0 out of 5 stars, not comfortable,NEGATIVE,0.9997908473014832
252, 4.0 out of 5 stars, good product,POSITIVE,0.9998588562011719
252, 5.0 out of 5 stars, size was good,POSITIVE,0.9998518228530884
252, 5.0 out of 5 stars, amazing,POSITIVE,0.999875545501709
252, 5.0 out of 5 stars, worth the price,POSITIVE,0.9998612403869629
252, 3.0 out of 5 stars, good in this budget,POSITIVE,0.9998433589935303
253,1.0 out of 5 stars,cheap material usednot value for money,NEGATIVE,0.9995631575584412
253, 5.0 out of 5 stars, i love the product,POSITIVE,0.999872088432312
253, 5.0 out of 5 stars, good,POSITIVE,0.9998161196708679
253, 5.0 out of 5 stars, value for money,POSITIVE,0.9977725148200989
253, 5.0 out of 5 stars, awesome,POSITIVE,0.9998682737350464
253, 5.0 out of 5 stars, value for money ,POSITIVE,0.9977725148200989
253, 5.0 out of 5 stars, comfort fit,POSITIVE,0.9998019337654114
253, 5.0 out of 5 stars, light weight,POSITIVE,0.9926741719245911
253, 5.0 out of 5 stars, fast running and good product,POSITIVE,0.9998642206192017
253, 5.0 out of 5 stars, im happy,POSITIVE,0.9998728036880493
254,4.0 out of 5 stars,nice one,POSITIVE,0.9998481273651123
254, 5.0 out of 5 stars, mindbobling,POSITIVE,0.5354806184768677
254, 4.0 out of 5 stars, good  fit but ,POSITIVE,0.9998295307159424
254, 4.0 out of 5 stars, good product,POSITIVE,0.9998588562011719
254, 5.0 out of 5 stars, very nice,POSITIVE,0.9998563528060913
254, 5.0 out of 5 stars, cool,POSITIVE,0.9998509883880615
254, 5.0 out of 5 stars, this product is  original,POSITIVE,0.9998297691345215
254, 1.0 out of 5 stars, bad shoes from gold star,NEGATIVE,0.9995939135551453
254, 5.0 out of 5 stars, awesome product,POSITIVE,0.9998725652694702
254, 4.0 out of 5 stars, nice product,POSITIVE,0.9998539686203003
255,4.0 out of 5 stars,look shiny,POSITIVE,0.9991251826286316
255, 4.0 out of 5 stars, value for money product,POSITIVE,0.9935746788978577
255, 4.0 out of 5 stars, nice shoes,POSITIVE,0.9998557567596436
255, 5.0 out of 5 stars, awesome quality,POSITIVE,0.9998798370361328
255, 4.0 out of 5 stars, good pair of shoes under rs,POSITIVE,0.9996496438980103
255, 1.0 out of 5 stars, the replacement shoe is a used shoe,NEGATIVE,0.9926750063896179
255, 4.0 out of 5 stars, value for money,POSITIVE,0.9977725148200989
255, 4.0 out of 5 stars, read this if you are confused about this shoe,NEGATIVE,0.9930713772773743
255, 3.0 out of 5 stars, not for ground use,NEGATIVE,0.9989054203033447
255, 1.0 out of 5 stars, five stars,POSITIVE,0.9990085959434509
256,1.0 out of 5 stars,delivered defective product photo attached,NEGATIVE,0.9997242093086243
256, 5.0 out of 5 stars, good for jogger and runner,POSITIVE,0.9998032450675964
256, 5.0 out of 5 stars, helpful product,POSITIVE,0.9996397495269775
256, 3.0 out of 5 stars, good product,POSITIVE,0.9998588562011719
256, 5.0 out of 5 stars, right purchase at right price,POSITIVE,0.9997710585594177
256, 1.0 out of 5 stars, refurbrished shoes,NEGATIVE,0.9670737981796265
256, 4.0 out of 5 stars, just need extra touchup,NEGATIVE,0.9000726938247681
256, 4.0 out of 5 stars, that is lcr,NEGATIVE,0.9459014534950256
256, 2.0 out of 5 stars, not good in quality,NEGATIVE,0.9997686743736267
256, 5.0 out of 5 stars, best price and too comfortable,POSITIVE,0.9955766201019287
257,5.0 out of 5 stars,grip is good,POSITIVE,0.9998372793197632
257, 3.0 out of 5 stars, not worth on this price,NEGATIVE,0.9997790455818176
257, 4.0 out of 5 stars, happy,POSITIVE,0.9998753070831299
257, 5.0 out of 5 stars, good,POSITIVE,0.9998161196708679
257, 5.0 out of 5 stars, good product,POSITIVE,0.9998588562011719
257, 1.0 out of 5 stars, low quality product torn in one day,NEGATIVE,0.9993681311607361
257, 5.0 out of 5 stars, nice product,POSITIVE,0.9998539686203003
257, 5.0 out of 5 stars, excellent shoes,POSITIVE,0.9998536109924316
257, 5.0 out of 5 stars, super,POSITIVE,0.998783528804779
257, 4.0 out of 5 stars, cheap and best,NEGATIVE,0.9828327298164368
258,1.0 out of 5 stars,ok product but not great,NEGATIVE,0.9754620790481567
258, 1.0 out of 5 stars, do not recommend,NEGATIVE,0.9945738911628723
258, 5.0 out of 5 stars, nice shoes,POSITIVE,0.9998557567596436
258, 4.0 out of 5 stars, value for money ,POSITIVE,0.9977725148200989
258, 5.0 out of 5 stars, five stars,POSITIVE,0.9990085959434509
258, 4.0 out of 5 stars, good product but watch the sizeits disgusting,NEGATIVE,0.5652679204940796
258, 1.0 out of 5 stars, right leg shoes is very tight,POSITIVE,0.9994285702705383
258, 2.0 out of 5 stars, not a great product,NEGATIVE,0.9997406601905823
258, 2.0 out of 5 stars, good style not suitable for running and workout,NEGATIVE,0.7197800874710083
258, 1.0 out of 5 stars, received useddirty shoeswhat the heck,NEGATIVE,0.9832409024238586
259,1.0 out of 5 stars,disappointing,NEGATIVE,0.999788224697113
259, 5.0 out of 5 stars, value to money,POSITIVE,0.9987375140190125
259, 4.0 out of 5 stars, can buy happily,POSITIVE,0.9998331069946289
259, 5.0 out of 5 stars, great shoe for running excercise and daily wears very light weight,POSITIVE,0.9937921166419983
259, 3.0 out of 5 stars, its original buy it not a fake one good for daily use,NEGATIVE,0.9686719179153442
259, 4.0 out of 5 stars, shoes are good but used and tight,POSITIVE,0.9995216131210327
259, 5.0 out of 5 stars, value for money,POSITIVE,0.9977725148200989
259, 5.0 out of 5 stars, very good,POSITIVE,0.9998520612716675
259, 5.0 out of 5 stars, light wait and easy to wear,NEGATIVE,0.9964925646781921
259, 5.0 out of 5 stars, bestt shoess in this segment,POSITIVE,0.9967417120933533
260,5.0 out of 5 stars,very nice shoe,POSITIVE,0.9998595714569092
260, 5.0 out of 5 stars, good shoe,POSITIVE,0.9998438358306885
260, 4.0 out of 5 stars, worth buying,POSITIVE,0.999859094619751
260, 1.0 out of 5 stars, worst shoes,NEGATIVE,0.9997950196266174
260, 4.0 out of 5 stars, light weight and comfortable,POSITIVE,0.9998549222946167
260, 5.0 out of 5 stars, best product quality,POSITIVE,0.99978107213974
260, 5.0 out of 5 stars, asian cosco shoes,POSITIVE,0.966952383518219
260, 2.0 out of 5 stars, crappy material,NEGATIVE,0.9997836947441101
260, 3.0 out of 5 stars, finishing can be better,POSITIVE,0.8534286618232727
260, 2.0 out of 5 stars, not advisable,NEGATIVE,0.9997294545173645
261,3.0 out of 5 stars,excellent value for this price,POSITIVE,0.9998767375946045
261, 4.0 out of 5 stars, review after  months use,POSITIVE,0.6105949282646179
261, 5.0 out of 5 stars, excellent good choice to buy,POSITIVE,0.9998666048049927
